,Station ID,AQI,CO,Dew,Humidity,NO2,Pressure,PM10,PM2.5,Temperature,Wind,Data Time
1355,13014,18.0,5.0,22.5,83.0,,,12.0,18.0,25.5,1.2,5/5/2021 14:00
1356,13252,55.0,,25.1,98.2,,977.8,55.0,53.0,25.4,1.0,6/13/2021 8:00
1357,8767,38.0,,23.5,57.0,,,,38.0,33.0,5.4,6/14/2021 13:00
1358,8688,38.0,,22.0,52.0,,,,38.0,33.0,4.1,6/14/2021 13:00
1359,8641,53.0,0.1,22.0,52.0,7.4,,,53.0,33.0,4.1,6/14/2021 13:00
1360,13012,14.0,2.0,21.2,75.3,3.0,922.8,14.0,14.0,25.9,4.0,6/14/2021 14:00
1361,12488,,4.0,23.0,55.0,,,,,33.0,5.6,6/14/2021 14:00
1362,13251,1.0,12.0,19.0,73.0,50.0,,1.0,1.0,24.0,3.6,2/26/2021 15:00
1363,12976,22.0,1.0,21.5,50.5,6.0,,22.0,18.0,33.0,4.3,6/14/2021 13:00
1364,13250,,39.0,24.5,78.1,1.0,991.0,16.0,0.5,28.7,3.0,6/14/2021 14:00
1365,5507,,,27.2,76.7,,989.2,3.8,,31.8,2.0,6/14/2021 14:00
1366,11778,20.0,12.0,27.6,79.4,2.0,990.8,20.0,18.0,31.6,2.0,6/14/2021 12:00
1367,12958,48.0,1.0,22.0,52.0,4.0,,48.0,22.0,33.0,4.1,6/14/2021 13:00
1368,12957,13.0,6.0,22.0,49.0,1.0,,13.0,13.0,34.0,4.1,6/14/2021 14:00
1369,13015,91.0,29.0,22.0,74.0,37.0,,65.0,91.0,27.0,2.8,4/27/2021 15:00
1370,13018,36.0,4.0,22.0,78.0,6.0,,23.0,36.0,26.0,3.0,4/27/2021 16:00
1371,13019,60.0,13.0,22.0,78.0,28.0,,45.0,60.0,26.0,3.0,4/27/2021 16:00
1372,13026,1.0,6.0,23.0,74.0,27.0,,1.0,1.0,28.0,4.6,4/12/2021 5:00
1373,1584,,3.0,23.0,52.0,11.0,,,,34.0,2.5,6/14/2021 14:00
1374,1585,,1.0,21.0,47.5,1.0,,,,33.5,3.3,6/14/2021 13:00
1375,13017,41.0,17.0,22.0,78.0,18.0,,37.0,41.0,26.0,3.0,4/27/2021 16:00
1376,13020,32.0,3.0,22.0,78.0,7.0,,27.0,32.0,26.0,3.0,4/27/2021 16:00
1377,13013,74.0,12.0,22.0,78.0,19.0,,63.0,74.0,26.0,3.0,4/27/2021 16:00
1378,13014,18.0,5.0,22.5,83.0,,,12.0,18.0,25.5,1.2,5/5/2021 14:00
1379,13252,53.0,,24.5,68.0,,975.0,53.0,41.0,31.1,1.0,6/14/2021 14:00
1380,8767,42.0,,27.0,84.0,,,,42.0,30.0,6.6,6/21/2021 9:00
1381,8688,38.0,,27.0,74.0,,,,38.0,32.0,1.0,6/19/2021 7:00
1382,8641,59.0,0.1,23.0,51.0,6.4,,,59.0,34.5,1.5,6/21/2021 9:00
1383,13012,24.0,3.0,21.8,96.4,6.0,921.8,24.0,24.0,22.4,1.0,6/21/2021 10:00
1384,12488,,5.0,22.0,44.0,,,,,36.0,3.6,6/21/2021 10:00
1385,13251,1.0,12.0,19.0,73.0,50.0,,1.0,1.0,24.0,3.6,2/26/2021 15:00
1386,12976,52.0,2.0,27.0,70.0,7.0,,46.0,52.0,33.0,1.8,6/21/2021 9:00
1387,13250,,38.0,25.7,85.3,2.0,989.6,8.0,0.5,28.4,1.0,6/21/2021 9:00
1388,5507,,,26.6,75.3,,987.4,,,31.5,2.0,6/21/2021 9:00
1389,11778,52.0,26.0,27.2,80.3,12.0,986.5,52.0,38.0,31.0,2.0,6/21/2021 6:00
1390,12958,79.0,2.0,27.0,70.0,14.0,,73.0,79.0,33.0,1.8,6/21/2021 9:00
1391,12957,94.0,7.0,22.0,46.0,6.0,,65.0,94.0,35.0,1.5,6/21/2021 10:00
1392,13015,91.0,29.0,22.0,74.0,37.0,,65.0,91.0,27.0,2.8,4/27/2021 15:00
1393,13018,36.0,4.0,22.0,78.0,6.0,,23.0,36.0,26.0,3.0,4/27/2021 16:00
1394,13019,60.0,13.0,22.0,78.0,28.0,,45.0,60.0,26.0,3.0,4/27/2021 16:00
1395,13026,1.0,6.0,23.0,74.0,27.0,,1.0,1.0,28.0,4.6,4/12/2021 5:00
1396,1584,,6.0,22.5,44.5,11.0,,,,36.5,2.3,6/21/2021 10:00
1397,1585,,5.0,23.5,76.0,11.0,,,,28.0,0.7,6/15/2021 21:00
1398,13017,41.0,17.0,22.0,78.0,18.0,,37.0,41.0,26.0,3.0,4/27/2021 16:00
1399,13020,32.0,3.0,22.0,78.0,7.0,,27.0,32.0,26.0,3.0,4/27/2021 16:00
1400,13013,74.0,12.0,22.0,78.0,19.0,,63.0,74.0,26.0,3.0,4/27/2021 16:00
1401,13014,18.0,5.0,22.5,83.0,,,12.0,18.0,25.5,1.2,5/5/2021 14:00
1402,13252,135.0,,25.3,91.0,1.0,974.0,122.0,135.0,26.9,1.0,6/21/2021 10:00
1403,8767,42.0,,27.0,94.0,,,,42.0,28.0,2.8,6/22/2021 7:00
1404,8688,48.0,,26.0,76.5,,,,48.0,30.5,2.3,6/22/2021 7:00
1405,8641,132.0,0.1,26.0,76.5,6.4,,,132.0,30.5,2.3,6/22/2021 8:00
1406,13012,24.0,4.0,21.6,96.4,9.0,922.5,22.0,24.0,22.2,2.0,6/22/2021 8:00
1407,12488,,7.0,22.5,58.5,,,,,31.5,1.8,6/22/2021 8:00
1408,13251,1.0,12.0,19.0,73.0,50.0,,1.0,1.0,24.0,3.6,2/26/2021 15:00
1409,12976,65.0,3.0,26.0,76.5,7.0,,55.0,65.0,30.5,2.3,6/22/2021 8:00
1410,13250,,55.0,26.3,84.9,2.0,992.3,8.0,8.0,29.1,2.0,6/22/2021 8:00
1411,5507,,,29.0,91.7,,990.4,,,30.5,1.0,6/22/2021 8:00
1412,11778,56.0,40.0,29.0,91.7,20.0,990.4,56.0,44.0,30.5,1.0,6/22/2021 6:00
1413,12958,119.0,3.0,26.0,76.5,8.0,,72.0,119.0,30.5,2.3,6/22/2021 8:00
1414,12957,92.0,9.0,26.0,76.5,9.0,,59.0,92.0,30.5,2.3,6/22/2021 8:00
1415,13015,91.0,29.0,22.0,74.0,37.0,,65.0,91.0,27.0,2.8,4/27/2021 15:00
1416,13018,36.0,4.0,22.0,78.0,6.0,,23.0,36.0,26.0,3.0,4/27/2021 16:00
1417,13019,60.0,13.0,22.0,78.0,28.0,,45.0,60.0,26.0,3.0,4/27/2021 16:00
1418,13026,1.0,6.0,23.0,74.0,27.0,,1.0,1.0,28.0,4.6,4/12/2021 5:00
1419,1584,,4.0,22.0,46.0,11.0,,,,35.0,0.5,6/22/2021 8:00
1420,1585,,7.0,22.0,60.0,8.0,,,,30.5,2.5,6/22/2021 7:00
1421,13017,41.0,17.0,22.0,78.0,18.0,,37.0,41.0,26.0,3.0,4/27/2021 16:00
1422,13020,32.0,3.0,22.0,78.0,7.0,,27.0,32.0,26.0,3.0,4/27/2021 16:00
1423,13013,74.0,12.0,22.0,78.0,19.0,,63.0,74.0,26.0,3.0,4/27/2021 16:00
1424,13014,18.0,5.0,22.5,83.0,,,12.0,18.0,25.5,1.2,5/5/2021 14:00
1425,13252,66.0,,24.0,94.8,1.0,978.6,66.0,48.0,24.9,1.0,6/22/2021 8:00
1426,8767,46.0,,26.0,83.0,,,,46.0,29.0,4.1,6/23/2021 8:00
1427,8688,70.0,,25.0,88.0,,,,70.0,27.0,1.8,6/23/2021 8:00
1428,8641,68.0,0.2,25.0,88.0,6.4,,,68.0,27.0,1.8,6/23/2021 8:00
1429,13012,15.0,3.0,20.9,93.5,7.0,924.2,15.0,12.0,22.0,1.0,6/23/2021 8:00
1430,12488,,7.0,22.0,52.0,,,,,33.0,2.0,6/23/2021 8:00
1431,13251,1.0,12.0,19.0,73.0,50.0,,1.0,1.0,24.0,3.6,2/26/2021 15:00
1432,12976,49.0,3.0,25.0,88.0,7.0,,49.0,38.0,27.0,1.8,6/23/2021 8:00
1433,13250,,36.0,23.3,89.2,2.0,994.7,,8.0,25.2,2.0,6/23/2021 8:00
1434,5507,,,23.6,96.5,,992.0,,,24.2,2.0,6/23/2021 8:00
1435,11778,25.0,11.0,23.6,96.5,13.0,992.0,25.0,18.0,24.2,2.0,6/23/2021 7:00
1436,12958,55.0,3.0,25.0,88.0,14.0,,55.0,42.0,27.0,1.8,6/23/2021 8:00
1437,12957,22.0,7.0,25.0,88.0,4.0,,18.0,22.0,27.0,1.8,6/23/2021 8:00
1438,13015,91.0,29.0,22.0,74.0,37.0,,65.0,91.0,27.0,2.8,4/27/2021 15:00
1439,13018,36.0,4.0,22.0,78.0,6.0,,23.0,36.0,26.0,3.0,4/27/2021 16:00
1440,13019,60.0,13.0,22.0,78.0,28.0,,45.0,60.0,26.0,3.0,4/27/2021 16:00
1441,13026,1.0,6.0,23.0,74.0,27.0,,1.0,1.0,28.0,4.6,4/12/2021 5:00
1442,1584,,8.0,22.0,49.0,11.0,,,,34.0,2.0,6/23/2021 8:00
1443,1585,,7.0,21.0,53.5,14.0,,,,31.5,1.2,6/23/2021 8:00
1444,13017,41.0,17.0,22.0,78.0,18.0,,37.0,41.0,26.0,3.0,4/27/2021 16:00
1445,13020,32.0,3.0,22.0,78.0,7.0,,27.0,32.0,26.0,3.0,4/27/2021 16:00
1446,13013,74.0,12.0,22.0,78.0,19.0,,63.0,74.0,26.0,3.0,4/27/2021 16:00
1447,13014,18.0,5.0,22.5,83.0,,,12.0,18.0,25.5,1.2,5/5/2021 14:00
1448,13252,53.0,,25.1,96.5,1.0,978.4,53.0,45.0,25.7,2.0,6/23/2021 8:00
1449,8767,55.0,,26.0,79.0,,,,55.0,30.0,1.0,6/24/2021 9:00
1450,8688,78.0,,28.0,79.0,,,,78.0,32.0,1.5,6/24/2021 9:00
1451,8641,82.0,0.2,28.0,79.0,6.4,,,82.0,32.0,1.5,6/24/2021 9:00
1452,13012,16.0,3.0,20.7,95.2,6.0,923.5,16.0,15.0,21.5,3.0,6/24/2021 9:00
1453,12488,,6.0,23.0,55.0,,,,,33.0,2.0,6/24/2021 9:00
1454,13251,1.0,12.0,19.0,73.0,50.0,,1.0,1.0,24.0,3.6,2/26/2021 15:00
1455,12976,44.0,2.0,28.0,79.0,8.0,,44.0,41.0,32.0,1.5,6/24/2021 9:00
1456,13250,,53.0,26.6,92.1,1.0,992.3,,,28.0,1.0,6/24/2021 9:00
1457,5507,,,28.5,94.9,,990.3,,,29.4,3.0,6/24/2021 9:00
1458,11778,52.0,21.0,28.5,94.9,21.0,990.3,52.0,42.0,29.4,3.0,6/24/2021 8:00
1459,12958,74.0,2.0,28.0,79.0,22.0,,74.0,63.0,32.0,1.5,6/24/2021 9:00
1460,12957,53.0,6.0,28.0,81.5,6.0,,47.0,53.0,31.5,2.3,6/24/2021 9:00
1461,13015,91.0,29.0,22.0,74.0,37.0,,65.0,91.0,27.0,2.8,4/27/2021 15:00
1462,13018,36.0,4.0,22.0,78.0,6.0,,23.0,36.0,26.0,3.0,4/27/2021 16:00
1463,13019,60.0,13.0,22.0,78.0,28.0,,45.0,60.0,26.0,3.0,4/27/2021 16:00
1464,13026,1.0,6.0,23.0,74.0,27.0,,1.0,1.0,28.0,4.6,4/12/2021 5:00
1465,1584,,11.0,23.0,47.0,10.0,,,,36.0,2.0,6/24/2021 9:00
1466,1585,,4.0,23.5,64.0,10.0,,,,31.0,3.0,6/24/2021 9:00
1467,13017,41.0,17.0,22.0,78.0,18.0,,37.0,41.0,26.0,3.0,4/27/2021 16:00
1468,13020,32.0,3.0,22.0,78.0,7.0,,27.0,32.0,26.0,3.0,4/27/2021 16:00
1469,13013,74.0,12.0,22.0,78.0,19.0,,63.0,74.0,26.0,3.0,4/27/2021 16:00
1470,13014,18.0,5.0,22.5,83.0,,,12.0,18.0,25.5,1.2,5/5/2021 14:00
1471,13252,25.0,,23.6,98.2,1.0,977.6,21.0,25.0,23.9,4.0,6/24/2021 9:00
1472,8767,50.0,,25.0,66.0,,,,50.0,32.0,3.6,6/26/2021 16:00
1473,8688,63.0,,23.5,52.5,,,,63.0,34.5,2.8,6/26/2021 16:00
1474,8641,42.0,0.1,23.5,52.5,5.1,,,42.0,34.5,2.8,6/26/2021 16:00
1475,13012,20.0,2.0,20.1,60.4,6.0,923.8,18.0,20.0,28.5,4.0,6/26/2021 16:00
1476,12488,,2.0,24.0,53.0,,,,,35.0,5.1,6/26/2021 16:00
1477,13251,1.0,12.0,19.0,73.0,50.0,,1.0,1.0,24.0,3.6,2/26/2021 15:00
1478,12976,31.0,4.0,23.5,52.5,15.0,,31.0,25.0,34.5,2.8,6/26/2021 16:00
1479,13250,,36.0,25.4,64.4,1.0,990.0,,,33.0,3.0,6/26/2021 17:00
1480,5507,,,27.9,76.4,,991.4,,,32.6,1.0,6/26/2021 16:00
1481,11778,25.0,54.0,27.9,76.4,5.0,991.4,25.0,19.0,32.6,1.0,6/26/2021 14:00
1482,12958,28.0,1.0,23.5,52.5,3.0,,28.0,26.0,34.5,2.8,6/26/2021 16:00
1483,12957,28.0,6.0,23.5,52.5,3.0,,25.0,28.0,34.5,2.8,6/26/2021 16:00
1484,13015,91.0,29.0,22.0,74.0,37.0,,65.0,91.0,27.0,2.8,4/27/2021 15:00
1485,13018,36.0,4.0,22.0,78.0,6.0,,23.0,36.0,26.0,3.0,4/27/2021 16:00
1486,13019,60.0,13.0,22.0,78.0,28.0,,45.0,60.0,26.0,3.0,4/27/2021 16:00
1487,13026,1.0,6.0,23.0,74.0,27.0,,1.0,1.0,28.0,4.6,4/12/2021 5:00
1488,1584,22.0,1.0,26.0,66.0,11.0,,19.0,22.0,33.0,3.0,6/26/2021 16:00
1489,1585,,1.0,23.0,50.5,3.0,,,,34.5,6.4,6/26/2021 16:00
1490,13017,41.0,17.0,22.0,78.0,18.0,,37.0,41.0,26.0,3.0,4/27/2021 16:00
1491,13020,32.0,3.0,22.0,78.0,7.0,,27.0,32.0,26.0,3.0,4/27/2021 16:00
1492,13013,74.0,12.0,22.0,78.0,19.0,,63.0,74.0,26.0,3.0,4/27/2021 16:00
1493,13014,18.0,5.0,22.5,83.0,,,12.0,18.0,25.5,1.2,5/5/2021 14:00
1494,13252,124.0,,25.4,65.9,1.0,976.2,124.0,63.0,32.6,4.0,6/26/2021 16:00
1495,8767,55.0,,23.0,49.0,,,,55.0,35.0,4.3,6/28/2021 13:00
1496,8688,37.0,,22.0,42.0,,999.0,,37.0,37.0,2.5,6/28/2021 13:00
1497,8641,38.0,0.1,22.0,42.0,5.1,999.0,,38.0,37.0,2.5,6/28/2021 13:00
1498,13012,22.0,2.0,21.7,83.9,3.0,924.2,22.0,22.0,24.6,4.0,6/28/2021 13:00
1499,12488,,2.0,17.5,29.0,,,,,38.5,7.2,6/28/2021 13:00
1500,13251,1.0,12.0,19.0,73.0,50.0,,1.0,1.0,24.0,3.6,2/26/2021 15:00
1501,12976,22.0,1.0,22.0,42.0,6.0,999.0,22.0,16.0,37.0,2.5,6/28/2021 13:00
1502,13250,,36.0,25.8,71.4,1.0,989.5,,,31.6,1.0,6/28/2021 13:00
1503,5507,,,27.6,71.7,,988.4,,,33.4,2.0,6/28/2021 13:00
1504,11778,33.0,11.0,27.6,71.7,5.0,988.4,33.0,19.0,33.4,2.0,6/28/2021 11:00
1505,12958,36.0,1.0,22.0,42.0,4.0,999.0,36.0,29.0,37.0,2.5,6/28/2021 13:00
1506,12957,30.0,6.0,22.0,42.5,2.0,,30.0,25.0,36.5,2.8,6/28/2021 13:00
1507,13015,91.0,29.0,22.0,74.0,37.0,,65.0,91.0,27.0,2.8,4/27/2021 15:00
1508,13018,36.0,4.0,22.0,78.0,6.0,,23.0,36.0,26.0,3.0,4/27/2021 16:00
1509,13019,60.0,13.0,22.0,78.0,28.0,,45.0,60.0,26.0,3.0,4/27/2021 16:00
1510,13026,1.0,6.0,23.0,74.0,27.0,,1.0,1.0,28.0,4.6,4/12/2021 5:00
1511,1584,15.0,1.0,20.0,33.0,11.0,,15.0,14.0,39.0,2.5,6/28/2021 13:00
1512,1585,,3.0,22.0,46.0,5.0,,,,35.0,4.6,6/27/2021 15:00
1513,13017,41.0,17.0,22.0,78.0,18.0,,37.0,41.0,26.0,3.0,4/27/2021 16:00
1514,13020,32.0,3.0,22.0,78.0,7.0,,27.0,32.0,26.0,3.0,4/27/2021 16:00
1515,13013,74.0,12.0,22.0,78.0,19.0,,63.0,74.0,26.0,3.0,4/27/2021 16:00
1516,13014,18.0,5.0,22.5,83.0,,,12.0,18.0,25.5,1.2,5/5/2021 14:00
1517,13252,89.0,,26.3,67.6,1.0,973.6,89.0,75.0,33.1,4.0,6/28/2021 13:00
1518,8767,55.0,,27.0,84.0,,,,55.0,30.0,2.5,6/29/2021 8:00
1519,8688,38.0,,24.0,62.0,,,,38.0,32.0,1.5,6/29/2021 8:00
1520,8641,61.0,0.2,24.0,62.0,5.1,,,61.0,32.0,1.5,6/29/2021 8:00
1521,13012,19.0,3.0,20.8,84.3,8.0,923.5,19.0,18.0,23.6,2.0,6/29/2021 8:00
1522,12488,,5.0,21.0,50.5,,,,,32.5,2.8,6/29/2021 8:00
1523,13251,1.0,12.0,19.0,73.0,50.0,,1.0,1.0,24.0,3.6,2/26/2021 15:00
1524,12976,67.0,5.0,22.0,52.0,12.0,,53.0,67.0,33.0,3.0,6/28/2021 22:00
1525,13250,,36.0,25.8,61.7,2.0,986.3,,,34.2,1.0,6/28/2021 19:00
1526,5507,,,26.5,84.9,,987.8,,,29.3,2.0,6/29/2021 8:00
1527,11778,35.0,13.0,26.5,84.9,9.0,987.8,35.0,24.0,29.3,2.0,6/29/2021 6:00
1528,12958,60.0,1.0,24.0,62.0,10.0,,60.0,48.0,32.0,1.5,6/29/2021 8:00
1529,12957,37.0,6.0,24.0,62.0,10.0,,37.0,30.0,32.0,1.5,6/29/2021 8:00
1530,13015,91.0,29.0,22.0,74.0,37.0,,65.0,91.0,27.0,2.8,4/27/2021 15:00
1531,13018,36.0,4.0,22.0,78.0,6.0,,23.0,36.0,26.0,3.0,4/27/2021 16:00
1532,13019,60.0,13.0,22.0,78.0,28.0,,45.0,60.0,26.0,3.0,4/27/2021 16:00
1533,13026,1.0,6.0,23.0,74.0,27.0,,1.0,1.0,28.0,4.6,4/12/2021 5:00
1534,1584,32.0,10.0,21.0,46.0,11.0,,32.0,26.0,34.0,5.1,6/29/2021 8:00
1535,1585,,3.0,22.0,46.0,5.0,,,,35.0,4.6,6/27/2021 15:00
1536,13017,41.0,17.0,22.0,78.0,18.0,,37.0,41.0,26.0,3.0,4/27/2021 16:00
1537,13020,32.0,3.0,22.0,78.0,7.0,,27.0,32.0,26.0,3.0,4/27/2021 16:00
1538,13013,74.0,12.0,22.0,78.0,19.0,,63.0,74.0,26.0,3.0,4/27/2021 16:00
1539,13014,18.0,5.0,22.5,83.0,,,12.0,18.0,25.5,1.2,5/5/2021 14:00
1540,13252,54.0,,24.9,93.1,1.0,973.9,54.0,50.0,26.1,3.0,6/29/2021 8:00
1541,8767,30.0,,26.0,97.0,,,,30.0,26.5,4.1,7/5/2021 15:00
1542,8688,36.0,,20.0,46.0,,,,36.0,33.0,2.0,7/5/2021 16:00
1543,8641,53.0,0.2,20.0,46.0,5.1,,,53.0,33.0,2.0,7/5/2021 16:00
1544,13012,16.0,3.0,22.2,66.0,8.0,919.0,16.0,15.0,29.2,3.0,7/5/2021 16:00
1545,12488,,3.0,25.0,59.0,,,,,34.0,4.6,7/5/2021 16:00
1546,13251,1.0,12.0,19.0,73.0,50.0,,1.0,1.0,24.0,3.6,2/26/2021 15:00
1547,12976,67.0,5.0,22.0,52.0,12.0,,53.0,67.0,33.0,3.0,6/28/2021 22:00
1548,13250,,37.0,25.5,92.6,1.0,994.3,,,26.8,2.0,7/5/2021 16:00
1549,5507,,,28.4,79.1,16.0,992.5,,,32.5,2.0,7/5/2021 16:00
1550,11778,15.0,15.0,28.2,77.7,5.0,989.9,15.0,10.0,32.6,2.0,7/5/2021 15:00
1551,12958,52.0,1.0,20.0,46.0,4.0,,52.0,38.0,33.0,2.0,7/5/2021 16:00
1552,12957,23.0,6.0,20.0,46.0,1.0,,20.0,23.0,33.0,2.0,7/5/2021 16:00
1553,13015,91.0,29.0,22.0,74.0,37.0,,65.0,91.0,27.0,2.8,4/27/2021 15:00
1554,13018,36.0,4.0,22.0,78.0,6.0,,23.0,36.0,26.0,3.0,4/27/2021 16:00
1555,13019,60.0,13.0,22.0,78.0,28.0,,45.0,60.0,26.0,3.0,4/27/2021 16:00
1556,13026,1.0,6.0,23.0,74.0,27.0,,1.0,1.0,28.0,4.6,4/12/2021 5:00
1557,1584,33.0,5.0,24.0,56.0,11.0,,26.0,33.0,34.0,2.5,7/5/2021 16:00
1558,1585,,2.0,21.0,53.5,3.0,,,,31.5,2.5,7/5/2021 15:00
1559,13017,41.0,17.0,22.0,78.0,18.0,,37.0,41.0,26.0,3.0,4/27/2021 16:00
1560,13020,32.0,3.0,22.0,78.0,7.0,,27.0,32.0,26.0,3.0,4/27/2021 16:00
1561,13013,74.0,12.0,22.0,78.0,19.0,,63.0,74.0,26.0,3.0,4/27/2021 16:00
1562,13014,18.0,5.0,22.5,83.0,,,12.0,18.0,25.5,1.2,5/5/2021 14:00
1563,13252,64.0,,26.3,66.8,,977.4,64.0,61.0,33.3,1.0,7/5/2021 16:00
1564,8767,76.0,,27.0,91.0,,,,76.0,28.5,2.0,7/6/2021 8:00
1565,8688,63.0,,26.0,70.0,,,,63.0,32.0,2.5,7/6/2021 9:00
1566,8641,55.0,0.2,26.0,70.0,5.1,,,55.0,32.0,2.5,7/6/2021 9:00
1567,13012,14.0,2.0,20.0,95.2,6.0,919.8,14.0,12.0,20.8,2.0,7/6/2021 9:00
1568,12488,,7.0,24.5,94.0,,,,,25.5,1.2,7/6/2021 9:00
1569,13251,1.0,12.0,19.0,73.0,50.0,,1.0,1.0,24.0,3.6,2/26/2021 15:00
1570,12976,67.0,5.0,22.0,52.0,12.0,,53.0,67.0,33.0,3.0,6/28/2021 22:00
1571,13250,,59.0,26.0,96.5,1.0,993.2,,,26.6,2.0,7/6/2021 9:00
1572,5507,,,26.8,90.5,13.0,992.0,,,28.5,1.0,7/6/2021 9:00
1573,11778,37.0,1.0,26.8,90.5,8.0,992.0,37.0,24.0,28.5,1.0,7/6/2021 7:00
1574,12958,66.0,2.0,26.0,70.0,14.0,,66.0,59.0,32.0,2.5,7/6/2021 9:00
1575,12957,59.0,7.0,26.0,70.0,10.0,,51.0,59.0,32.0,2.5,7/6/2021 9:00
1576,13015,91.0,29.0,22.0,74.0,37.0,,65.0,91.0,27.0,2.8,4/27/2021 15:00
1577,13018,36.0,4.0,22.0,78.0,6.0,,23.0,36.0,26.0,3.0,4/27/2021 16:00
1578,13019,60.0,13.0,22.0,78.0,28.0,,45.0,60.0,26.0,3.0,4/27/2021 16:00
1579,13026,1.0,6.0,23.0,74.0,27.0,,1.0,1.0,28.0,4.6,4/12/2021 5:00
1580,1584,35.0,2.0,24.0,88.0,10.0,,23.0,35.0,26.0,2.0,7/6/2021 9:00
1581,1585,,8.0,21.5,65.5,11.0,,,,28.5,1.2,7/6/2021 8:00
1582,13017,41.0,17.0,22.0,78.0,18.0,,37.0,41.0,26.0,3.0,4/27/2021 16:00
1583,13020,32.0,3.0,22.0,78.0,7.0,,27.0,32.0,26.0,3.0,4/27/2021 16:00
1584,13013,74.0,12.0,22.0,78.0,19.0,,63.0,74.0,26.0,3.0,4/27/2021 16:00
1585,13014,18.0,5.0,22.5,83.0,,,12.0,18.0,25.5,1.2,5/5/2021 14:00
1586,13252,98.0,,25.0,98.8,,978.9,98.0,90.0,25.2,2.0,7/6/2021 9:00
1587,8767,76.0,,25.0,72.0,,,,76.0,30.5,0.7,7/14/2021 10:00
1588,8688,40.0,,22.0,52.0,,,,40.0,33.0,4.6,7/14/2021 10:00
1589,8641,65.0,0.1,23.0,52.0,12.8,,,65.0,34.0,4.6,7/14/2021 10:00
1590,13012,11.0,1.0,21.4,76.7,2.0,922.5,10.0,11.0,25.8,1.0,7/14/2021 11:00
1591,12488,,3.0,24.0,62.0,,,,,32.0,2.8,7/14/2021 11:00
1592,13251,61.0,7.0,22.0,52.0,23.0,,61.0,58.0,33.0,4.6,7/14/2021 9:00
1593,12976,67.0,5.0,22.0,52.0,12.0,,53.0,67.0,33.0,3.0,6/28/2021 22:00
1594,13250,,39.0,26.5,73.6,2.0,995.0,,,31.8,3.0,7/14/2021 11:00
1595,5507,,,26.9,77.1,8.0,994.5,,,31.4,2.0,7/14/2021 11:00
1596,11778,16.0,1.0,26.6,96.0,7.0,996.6,16.0,14.0,27.3,1.0,7/12/2021 5:00
1597,12958,50.0,1.0,22.0,52.0,3.0,,50.0,33.0,33.0,4.6,7/14/2021 10:00
1598,12957,38.0,7.0,22.5,53.5,1.0,,30.0,38.0,33.0,4.3,7/14/2021 11:00
1599,13015,91.0,29.0,22.0,74.0,37.0,,65.0,91.0,27.0,2.8,4/27/2021 15:00
1600,13018,17.0,2.0,24.5,64.5,6.0,,12.0,17.0,32.0,4.3,7/14/2021 9:00
1601,13019,24.0,5.0,24.5,64.5,20.0,,21.0,24.0,32.0,4.3,7/14/2021 9:00
1602,13026,42.0,3.0,22.5,53.5,8.0,,41.0,42.0,33.0,4.3,7/14/2021 9:00
1603,1584,40.0,4.0,23.0,52.0,11.0,,31.0,40.0,34.0,3.0,7/14/2021 11:00
1604,1585,,1.0,23.0,66.0,1.0,,,,30.0,3.3,7/14/2021 10:00
1605,13017,57.0,6.0,22.0,52.0,10.0,,44.0,57.0,33.0,4.6,7/14/2021 9:00
1606,13020,27.0,1.0,22.0,52.0,5.0,,20.0,27.0,33.0,4.6,7/14/2021 9:00
1607,13013,54.0,8.0,22.0,52.0,18.0,,42.0,54.0,33.0,4.6,7/14/2021 9:00
1608,13014,31.0,5.0,24.5,64.5,,,24.0,31.0,32.0,4.3,7/14/2021 9:00
1609,13252,85.0,,24.5,66.5,1.0,980.4,85.0,60.0,31.5,1.0,7/14/2021 11:00
1610,8767,46.0,,26.5,94.0,,,,46.0,27.5,3.6,7/23/2021 7:00
1611,8688,38.0,,26.0,100.0,,999.0,,38.0,26.0,2.5,7/23/2021 8:00
1612,8641,53.0,0.1,26.0,100.0,6.4,998.5,,53.0,26.0,3.3,7/23/2021 7:00
1613,13012,10.0,1.0,21.5,98.8,2.0,922.0,10.0,10.0,21.7,2.0,7/23/2021 1:00
1614,12488,,9.0,22.0,60.0,,,,,30.5,4.6,7/23/2021 8:00
1615,13251,60.0,17.0,27.0,94.0,,,56.0,60.0,28.0,0.5,7/22/2021 20:00
1616,12976,67.0,5.0,22.0,52.0,12.0,,53.0,67.0,33.0,3.0,6/28/2021 22:00
1617,13250,22.0,49.0,25.4,92.6,2.0,988.2,22.0,22.0,26.7,2.0,7/23/2021 1:00
1618,5507,,,25.4,98.8,17.0,984.6,,,25.6,2.0,7/23/2021 8:00
1619,11778,11.0,1.0,25.4,98.8,11.0,984.6,11.0,11.0,25.6,2.0,7/23/2021 7:00
1620,12958,25.0,1.0,26.0,100.0,4.0,998.0,15.0,25.0,26.0,3.6,7/23/2021 7:00
1621,12957,34.0,5.0,26.0,100.0,5.0,998.5,24.0,34.0,26.0,3.3,7/23/2021 8:00
1622,13015,91.0,29.0,22.0,74.0,37.0,,65.0,91.0,27.0,2.8,4/27/2021 15:00
1623,13018,50.0,3.0,27.0,97.0,13.0,999.5,42.0,50.0,27.5,1.5,7/22/2021 20:00
1624,13019,41.0,14.0,27.0,97.0,25.0,999.5,28.0,41.0,27.5,1.5,7/22/2021 20:00
